lat,long,url
47.4108277,8.5261055,https://www.homegate.ch/louer/107509752/proximite
47.4108277,8.5261055,https://www.homegate.ch/louer/107509866/proximite
47.4101932,8.5237471,https://www.homegate.ch/louer/108096739/proximite
47.4100775,8.5236123,https://www.homegate.ch/louer/108097637/proximite
47.4100775,8.5236123,https://www.homegate.ch/louer/108096797/proximite
47.3709874,8.4892907,https://www.homegate.ch/louer/108077681/proximite
47.3766759,8.4849269,https://www.homegate.ch/louer/108010096/proximite
47.3697653,8.4921266,https://www.homegate.ch/louer/107800032/proximite
47.3810857,8.4955552,https://www.homegate.ch/louer/108085069/proximite
47.3750943,8.4907091,https://www.homegate.ch/louer/108080584/proximite
47.3731779,8.4950447,https://www.homegate.ch/louer/108079293/proximite
47.3810146,8.4944811,https://www.homegate.ch/louer/107657841/proximite
47.3834492,8.4844906,https://www.homegate.ch/louer/108094500/proximite
47.3900294,8.4703806,https://www.homegate.ch/louer/108088973/proximite
47.3853607,8.4982492,https://www.homegate.ch/louer/108028109/proximite
47.3846031,8.4796973,https://www.homegate.ch/louer/107929542/proximite
47.3921987,8.4762376,https://www.homegate.ch/louer/108060681/proximite
47.3913441,8.472234,https://www.homegate.ch/louer/107891906/proximite
47.3829639,8.4778987,https://www.homegate.ch/louer/107903855/proximite
47.3852668,8.4848572,https://www.homegate.ch/louer/108005650/proximite
47.3913441,8.472234,https://www.homegate.ch/louer/107891908/proximite
47.3876907,8.498216,https://www.homegate.ch/louer/107340081/proximite
47.386328,8.4947718,https://www.homegate.ch/louer/107977377/proximite
47.3933566,8.4844994,https://www.homegate.ch/louer/107973630/proximite
47.3863661,8.485647,https://www.homegate.ch/louer/107897430/proximite
47.3858006,8.4795434,https://www.homegate.ch/louer/108047968/proximite
47.3838103,8.4976223,https://www.homegate.ch/louer/108065954/proximite
47.383212,8.498127,https://www.homegate.ch/louer/108088646/proximite
47.3831988,8.4817837,https://www.homegate.ch/louer/107995346/proximite
47.4058639,8.4892641,https://www.homegate.ch/louer/107864861/proximite
47.4133747,8.4810363,https://www.homegate.ch/louer/108083221/proximite
47.412863,8.4809203,https://www.homegate.ch/louer/108093644/proximite
47.402369,8.4905057,https://www.homegate.ch/louer/108094477/proximite
47.4043936,8.5031987,https://www.homegate.ch/louer/107118032/proximite
47.4045259,8.5045543,https://www.homegate.ch/louer/107942528/proximite
47.4023035,8.4947308,https://www.homegate.ch/louer/107457801/proximite
47.4032318,8.503361,https://www.homegate.ch/louer/107848130/proximite
47.4034445,8.4869763,https://www.homegate.ch/louer/108069265/proximite
47.4017241,8.4951432,https://www.homegate.ch/louer/107808704/proximite
47.402789,8.4937732,https://www.homegate.ch/louer/107275795/proximite
47.4021743,8.4921315,https://www.homegate.ch/louer/107895351/proximite
47.4050302,8.4940197,https://www.homegate.ch/louer/108090065/proximite
47.4087014,8.5668202,https://www.homegate.ch/louer/108084567/proximite
47.4148673,8.5440382,https://www.homegate.ch/louer/108093387/proximite
47.4155421,8.5477761,https://www.homegate.ch/louer/108071008/proximite
47.4075974,8.5563955,https://www.homegate.ch/louer/108083777/proximite
47.411363,8.5287797,https://www.homegate.ch/louer/107932378/proximite
47.4060978,8.5626179,https://www.homegate.ch/louer/107934105/proximite
47.4094348,8.5411561,https://www.homegate.ch/louer/107702062/proximite
47.411345,8.5464563,https://www.homegate.ch/louer/107768147/proximite
47.4085259,8.5496573,https://www.homegate.ch/louer/108112776/proximite
47.4153038,8.547294,https://www.homegate.ch/louer/108090744/proximite
