lat,long,url
47.3579599,8.5967892,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/3.0+pieces/107983086/
47.40865,8.5290688,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/3.0+pieces/107982651/
47.3567002,8.5723519,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/2.0+pieces/107972841/
47.3668766,8.5088973,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/2.0+pieces/107969011/
47.3543569,8.5317983,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/3.0+pieces/107960411/
47.4035072,8.5809663,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/3.0+pieces/107959447/
47.379988,8.5660005,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/2.0+pieces/107959261/
47.3911778,8.5380099,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/2.0+pieces/107958864/
47.4304725,8.5422678,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/3.0+pieces/107958883/
47.3495906,8.5325995,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/2.0+pieces/107954012/
47.3377025,8.5303311,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/3.0+pieces/107954010/
47.3344919,8.5312049,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/3.0+pieces/107953616/
47.3550971,8.5958147,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/2.0+pieces/107950147/
47.4238324,8.5553651,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/2.5+pieces/107948542/
47.3570038,8.5952461,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/2.0+pieces/107938265/
47.3597816,8.5809693,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/2.5+pieces/107938272/
47.4294178,8.542511,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/2.5+pieces/107929851/
47.3846031,8.4796973,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-studio/a-Zrich/2.5+pieces/107929462/
47.3608057,8.5992862,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/3.0+pieces/107920242/
47.3615226,8.5904326,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/3.0+pieces/107906385/
47.3576146,8.5899378,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/2.0+pieces/107904128/
47.430511,8.5420035,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/3.0+pieces/107903479/
47.4058639,8.4892641,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/2.0+pieces/107903341/
47.3612707,8.5605107,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/3.0+pieces/107903432/
47.4090643,8.5572478,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/3.0+pieces/107897246/
47.3592134,8.5883705,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/2.0+pieces/107897268/
47.3567827,8.5894697,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/3.0+pieces/107896836/
47.3913441,8.472234,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/2.0+pieces/107896566/
47.3913441,8.472234,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/3.0+pieces/107896570/
47.4032318,8.503361,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/3.0+pieces/107864604/
47.3578054,8.5897433,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/2.0+pieces/107861024/
47.4062514,8.5504578,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/3.0+pieces/107839050/
47.4062937,8.5720294,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/2.0+pieces/107838512/
47.3996188,8.542344,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/2.0+pieces/107838778/
47.4031526,8.5481143,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/3.0+pieces/107838188/
47.4305313,8.5417653,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/2.0+pieces/107839354/
47.4313586,8.5427369,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/3.0+pieces/107838256/
47.4313586,8.5427369,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/3.0+pieces/107838225/
47.3697653,8.4921266,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/3.0+pieces/107838439/
47.3542801,8.599542,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/3.0+pieces/107837815/
47.4017241,8.4951432,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/2.0+pieces/107811684/
47.4227904,8.5507634,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/2.0+pieces/107759698/
47.4069599,8.5375142,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/3.0+pieces/107510319/
47.4043936,8.5031987,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/3.0+pieces/107119123/
47.4181421,8.5430327,https://www.immostreet.ch/fr/louer/detail/appartement/souscategorie-appartement/a-Zrich/2.5+pieces/106280755/
