lat,long,url
47.3728,8.51546,https://www.immoscout24.ch/fr/d/objet-meuble-louer-zuerich/4852763?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=73&ct=142
47.40034,8.59205,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4847067?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=74&ct=142
47.3728,8.51546,https://www.immoscout24.ch/fr/d/objet-meuble-louer-zuerich/4855504?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=75&ct=142
47.39034,8.5438,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4716568?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=76&ct=142
47.3482,8.57369,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4537708?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=77&ct=142
47.4062,8.55045,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4578737?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=78&ct=142
47.40695,8.5375,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4701528?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=79&ct=142
47.39134,8.47223,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4797507?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=80&ct=142
47.3377,8.53033,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4816492?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=81&ct=142
47.37998,8.56599,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4818617?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=82&ct=142
47.32421,8.50982,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4821519?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=83&ct=142
47.4305,8.542,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4798637?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=84&ct=142
47.35677,8.58947,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4797570?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=85&ct=142
47.35761,8.58993,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4799911?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=86&ct=142
47.38802,8.47965,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4785409?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=87&ct=142
47.38157,8.49606,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4855531?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=88&ct=142
47.40322,8.50335,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4680822?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=89&ct=142
47.40906,8.55724,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4798679?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=90&ct=142
47.39954,8.54106,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4839200?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=91&ct=142
47.40172,8.49514,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4775208?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=92&ct=142
47.35779,8.58973,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4438835?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=93&ct=142
47.37509,8.49071,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4853743?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=94&ct=142
47.34531,8.52916,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4778379?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=95&ct=142
47.40935,8.52365,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4845505?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=96&ct=142
47.42136,8.55018,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4663917?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=97&ct=142
47.34783,8.53144,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4847638?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=98&ct=142
47.38636,8.48565,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4798443?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=99&ct=142
47.40315,8.54811,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4709045?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=100&ct=142
47.33624,8.53773,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4855577?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=101&ct=142
47.43046,8.54227,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4769077?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=102&ct=142
47.36124,8.56053,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4750540?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=103&ct=142
